   900.000000       1.10254586      0.299135894    
   910.000000       1.09124315      0.359195888    
   920.000000       1.08615386      0.371070176    
   930.000000       1.09277463      0.321860671    
   940.000000       1.10789824      0.298542857    
   950.000000       1.10748351      0.323956758    
   960.000000       1.08940423      0.342375636    
   970.000000       1.08637071      0.333467722    
   980.000000       1.10483134      0.323866427    
   990.000000       1.10881174      0.328257442    
   1000.00000       1.09044611      0.330214351    
   1010.00000       1.08648634      0.317828059    
   1020.00000       1.10424423      0.321059912    
   1030.00000       1.10832429      0.353113204    
   1040.00000       1.09431493      0.347822428    
   1050.00000       1.08886659      0.290451109    
   1060.00000       1.09275293      0.289046913    
   1070.00000       1.09990203      0.358018219    
   1080.00000       1.11228335      0.379679739    
   1090.00000       1.10657525      0.344295681    
   1100.00000       1.08379674      0.296434581    
   1110.00000       1.07770967      0.250555366    
   1120.00000       1.08584297      0.280998200    
   1130.00000       1.10490930      0.366913825    
   1140.00000       1.12803876      0.425399303    
   1150.00000       1.12545991      0.440462589    
   1160.00000       1.10798442      0.358024389    
   1170.00000       1.07437992      0.251473665    
   1180.00000       1.04573810      0.145787597    
   1190.00000       1.02391231       7.79257193E-02
   1200.00000       1.01184416       3.67236324E-02
   1210.00000       1.00523937       1.68356076E-02
   1220.00000       1.00227749       6.99765095E-03
   1230.00000       1.00090051       2.88520311E-03
   1240.00000       1.00035465       1.08653540E-03
   1250.00000       1.00012743       4.07395302E-04
   1260.00000       1.00004506       1.39713273E-04
   1270.00000       1.00001454       4.59289513E-05
   1280.00000       1.00000405       1.36089302E-05
   1290.00000       1.00000072       2.99453700E-06
   1300.00000       1.00000000       1.71661370E-07
   1310.00000       1.00000000       0.00000000    
   1320.00000       1.00000000       0.00000000    
   1330.00000       1.00000000       0.00000000    
   1340.00000       1.00000000       0.00000000    
   1350.00000       1.00000000       0.00000000    
   1360.00000       1.00000000       0.00000000    
   1370.00000       1.00000000       0.00000000    
   1380.00000       1.00000000       0.00000000    
   1390.00000       1.00000000       0.00000000    
   1400.00000       1.00000000       0.00000000    
   1410.00000       1.00000000       0.00000000    
   1420.00000       1.00000000       0.00000000    
   1430.00000       1.00000000       0.00000000    
   1440.00000       1.00000000       0.00000000    
   1450.00000       1.00000000       0.00000000    
   1460.00000       1.00000000       0.00000000    
   1470.00000       1.00000000       0.00000000    
   1480.00000       1.00000000       0.00000000    
   1490.00000       1.00000000       0.00000000    
   1500.00000       1.00000000       0.00000000    
   1510.00000       1.00000000       0.00000000    
   1520.00000       1.00000000       0.00000000    
   1530.00000       1.00000000       0.00000000    
   1540.00000       1.00000000       0.00000000    
   1550.00000       1.00000000       0.00000000    
   1560.00000       1.00000000       0.00000000    
   1570.00000       1.00000000       0.00000000    
   1580.00000       1.00000000       0.00000000    
   1590.00000       1.00000000       0.00000000    
   1600.00000       1.00000000       0.00000000    
   1610.00000       1.00000000       0.00000000    
   1620.00000       1.00000000       0.00000000    
   1630.00000       1.00000000       0.00000000    
   1640.00000       1.00000000       0.00000000    
   1650.00000       1.00000000       0.00000000    
   1660.00000       1.00000000       0.00000000    
   1670.00000       1.00000000       0.00000000    
   1680.00000       1.00000000       0.00000000    
   1690.00000       1.00000000       0.00000000    
   1700.00000       1.00000000       0.00000000    
   1710.00000       1.00000000       0.00000000    
   1720.00000       1.00000000       0.00000000    
   1730.00000       1.00000000       0.00000000    
   1740.00000       1.00000000       0.00000000    
   1750.00000       1.00000000       0.00000000    
   1760.00000       1.00000000       0.00000000    
   1770.00000       1.00000000       0.00000000    
   1780.00000       1.00000000       0.00000000    
   1790.00000       1.00000000       0.00000000    
   1800.00000       1.00000000       0.00000000    
   1810.00000       1.00000000       0.00000000    
   1820.00000       1.00000000       0.00000000    
   1830.00000       1.00000000       0.00000000    
   1840.00000       1.00000000       0.00000000    
   1850.00000       1.00000000       0.00000000    
   1860.00000       1.00000000       0.00000000    
   1870.00000       1.00000000       0.00000000    
   1880.00000       1.00000000       0.00000000    
   1890.00000       1.00000000       0.00000000    
   1900.00000       1.00000000       0.00000000    
   1910.00000       1.00000000       0.00000000    
   1920.00000       1.00000000       0.00000000    
   1930.00000       1.00000000       0.00000000    
   1940.00000       1.00000000       0.00000000    
   1950.00000       1.00000000       0.00000000    
   1960.00000       1.00000000       0.00000000    
   1970.00000       1.00000000       0.00000000    
   1980.00000       1.00000000       0.00000000    
   1990.00000       1.00000000       0.00000000    
